EJERCICIO,INSTITUCION,NOMB_INST,AREA_GESTIO,NOMB_AREA_GEST,FUENTE_FINANC,NOMB_FUEN_FINA,CLASIF_PRESUP,NOMB_CLAS_PRES,MONTO,CLAECO,NOMB_CLAS_ECON,TIPO_AFEC_AJUS_PEP,AFECTACION,ACUERD_EJECUT,FECH_ACUE_EJEC,DECRET_LEGISL,FECH_DECR_LEGI
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,38.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51501,Por Remuneraciones Permanentes,37.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51201,Sueldos,200.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51201,Sueldos,200.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51201,Sueldos,200.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51201,Sueldos,200.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51201,Sueldos,200.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51201,Sueldos,200.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51201,Sueldos,200.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51201,Sueldos,200.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,294.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,294.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,293.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,293.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,293.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,293.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,294.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,294.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,47.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,47.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,47.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,47.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,47.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,47.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,47.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,47.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,76.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,76.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,76.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,76.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,76.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,76.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,76.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,76.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,18.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,18.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,18.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,18.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,18.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,18.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,18.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,18.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,126.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,126.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,126.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,126.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,126.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,126.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,126.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,126.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,174.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,174.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,174.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,174.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,174.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,174.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,174.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,174.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,525.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,525.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,525.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,525.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,525.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,525.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,525.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51401,Por Remuneraciones Permanentes,525.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,7985.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,7985.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,7985.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,7985.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,7985.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,7985.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,7985.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,7985.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,2135.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,2135.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,2135.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,2135.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,2135.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,2135.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,2135.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,2135.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,14680.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,14680.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,14680.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,14680.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,14680.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,14680.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,14680.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,14680.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,11190.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,11190.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,11190.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,11190.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,11190.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,11190.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,11190.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,11190.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,13445.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,13445.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,13445.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,13445.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,13445.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,13445.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,13445.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,13445.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,52556.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,52556.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,52556.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,52556.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,52556.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,52556.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,52556.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
2018,1800,Procuraduría General de la República,2,Administración de Justicia y Seguridad Ciudadana,1,Fondo General,51101,Sueldos,52556.0,2111,Remuneraciones,2,Aumento,,,968.0,26/04/18
